Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
06_Comments,,,,2022-05-10 23:45:06,2022-05-10 23:45:13,7.315s,PASSED
,,,,,,,
Test Cases/REST_API/06_Comments/TC01_GetProductComments,,,,2022-05-10 23:45:07,2022-05-10 23:45:10,3.012s,PASSED
"Response = sendRequest(findTestObject(""REST_API/06_Comments/GetProductComments""))",,,,2022-05-10 23:45:07,2022-05-10 23:45:09,2.082s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 23:45:09,2022-05-10 23:45:09,0.037s,PASSED
"verifyElementPropertyValue(Response, ""data[0].ID"", 9)",,,,2022-05-10 23:45:09,2022-05-10 23:45:10,0.136s,PASSED
,,,,,,,
Test Cases/REST_API/06_Comments/TC02_WriteCommentToProduct,,,,2022-05-10 23:45:10,2022-05-10 23:45:11,1.041s,PASSED
"Response = sendRequest(findTestObject(""REST_API/06_Comments/WriteCommentToProduct""))",,,,2022-05-10 23:45:10,2022-05-10 23:45:11,0.410s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 23:45:11,2022-05-10 23:45:11,0.007s,PASSED
"verifyElementPropertyValue(Response, ""data.Content"", ""mantap nih gais"")",,,,2022-05-10 23:45:11,2022-05-10 23:45:11,0.038s,PASSED
,,,,,,,
Test Cases/REST_API/06_Comments/TC03_WriteCommentToProductEmptyComments,,,,2022-05-10 23:45:11,2022-05-10 23:45:11,0.703s,PASSED
"Response = sendRequest(findTestObject(""REST_API/06_Comments/WriteCommentToProduct_EmptyComments""))",,,,2022-05-10 23:45:11,2022-05-10 23:45:11,0.372s,PASSED
"verifyResponseStatusCode(Response, 500)",,,,2022-05-10 23:45:11,2022-05-10 23:45:11,0.005s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""ERROR: new row for relation ""comments"" violates check constraint ""comments_content_check"" (SQLSTATE 23514)"")",,,,2022-05-10 23:45:11,2022-05-10 23:45:11,0.028s,PASSED
,,,,,,,
Test Cases/REST_API/06_Comments/TC04_WriteCommentToProductEmptyToken,,,,2022-05-10 23:45:11,2022-05-10 23:45:12,0.678s,PASSED
"Response = sendRequest(findTestObject(""REST_API/06_Comments/WriteCommentToProduct_EmptyToken""))",,,,2022-05-10 23:45:12,2022-05-10 23:45:12,0.345s,PASSED
"verifyResponseStatusCode(Response, 401)",,,,2022-05-10 23:45:12,2022-05-10 23:45:12,0.004s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""unauthorized"")",,,,2022-05-10 23:45:12,2022-05-10 23:45:12,0.018s,PASSED
,,,,,,,
Test Cases/REST_API/06_Comments/TC05_WriteCommentToPRoductInvalidComment,,,,2022-05-10 23:45:12,2022-05-10 23:45:13,0.670s,PASSED
"Response = sendRequest(findTestObject(""REST_API/06_Comments/WriteCommentToProduct_InvalidComments""))",,,,2022-05-10 23:45:12,2022-05-10 23:45:13,0.342s,PASSED
"verifyResponseStatusCode(Response, 500)",,,,2022-05-10 23:45:13,2022-05-10 23:45:13,0.014s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""ERROR: new row for relation ""comments"" violates check constraint ""comments_content_check"" (SQLSTATE 23514)"")",,,,2022-05-10 23:45:13,2022-05-10 23:45:13,0.033s,PASSED
,,,,,,,
Test Cases/REST_API/06_Comments/TC06_WriteCommentToProductInvalidToken,,,,2022-05-10 23:45:13,2022-05-10 23:45:13,0.702s,PASSED
"Response = sendRequest(findTestObject(""REST_API/06_Comments/WriteCommentToProduct_InvalidToken""))",,,,2022-05-10 23:45:13,2022-05-10 23:45:13,0.370s,PASSED
"verifyResponseStatusCode(Response, 401)",,,,2022-05-10 23:45:13,2022-05-10 23:45:13,0.007s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""signature is invalid"")",,,,2022-05-10 23:45:13,2022-05-10 23:45:13,0.040s,PASSED
