Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
04_Transactions,,,,2022-05-07 13:06:37,2022-05-07 13:06:45,7.791s,FAILED
,,,,,,,
Test Cases/REST_API/TC26_GetAllTransactions,,,,2022-05-07 13:06:38,2022-05-07 13:06:41,2.965s,FAILED
"Response = sendRequest(findTestObject(""REST_API/04_Transactions/GetAllTransactions""))",,,,2022-05-07 13:06:38,2022-05-07 13:06:41,2.082s,PASSED
"verifyResponseStatusCode(Response, 200, CONTINUE_ON_FAILURE)",,,,2022-05-07 13:06:41,2022-05-07 13:06:41,0.064s,FAILED
"verifyElementPropertyValue(Response, ""data.product"", ""Panci"")",,,,2022-05-07 13:06:41,2022-05-07 13:06:41,0.141s,FAILED
,,,,,,,
Test Cases/REST_API/TC27_CreateTransactions,,,,2022-05-07 13:06:41,2022-05-07 13:06:42,1.135s,FAILED
"Response = sendRequest(findTestObject(""REST_API/04_Transactions/CreateTransactions""))",,,,2022-05-07 13:06:41,2022-05-07 13:06:42,0.634s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-07 13:06:42,2022-05-07 13:06:42,0.022s,FAILED
"verifyElementPropertyValue(Response, ""data[0].User.ID"", 132)",,,,2022-05-07 13:06:42,2022-05-07 13:06:42,0.072s,FAILED
,,,,,,,
Test Cases/REST_API/TC28_CreateTransactionsInvalidId,,,,2022-05-07 13:06:42,2022-05-07 13:06:43,1.015s,FAILED
"Response = sendRequest(findTestObject(""REST_API/04_Transactions/CreateTransactions_InvalidProductID""))",,,,2022-05-07 13:06:42,2022-05-07 13:06:43,0.566s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-07 13:06:43,2022-05-07 13:06:43,0.008s,FAILED
"verifyElementPropertyValue(Response, ""error"", ""invalid character '!' looking for beginning of value"")",,,,2022-05-07 13:06:43,2022-05-07 13:06:43,0.039s,FAILED
,,,,,,,
Test Cases/REST_API/TC29_GetTransactionsById,,,,2022-05-07 13:06:43,2022-05-07 13:06:44,0.706s,FAILED
"Response = sendRequest(findTestObject(""REST_API/04_Transactions/GetTransactions_ByID""))",,,,2022-05-07 13:06:43,2022-05-07 13:06:44,0.356s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-07 13:06:44,2022-05-07 13:06:44,0.005s,FAILED
"verifyElementPropertyValue(Response, ""data.ID"", 434)",,,,2022-05-07 13:06:44,2022-05-07 13:06:44,0.027s,FAILED
,,,,,,,
Test Cases/REST_API/TC30_DeleteTransactionsById,,,,2022-05-07 13:06:44,2022-05-07 13:06:44,0.696s,FAILED
"Response = sendRequest(findTestObject(""REST_API/04_Transactions/DeleteTransactions_ByID""))",,,,2022-05-07 13:06:44,2022-05-07 13:06:44,0.346s,PASSED
"verifyResponseStatusCode(Response, 405)",,,,2022-05-07 13:06:44,2022-05-07 13:06:44,0.012s,FAILED
,,,,,,,
Test Cases/REST_API/TC31_UpdateTransactionById,,,,2022-05-07 13:06:44,2022-05-07 13:06:45,0.760s,FAILED
"Response = sendRequest(findTestObject(""REST_API/04_Transactions/UpdateTransactions_ByID""))",,,,2022-05-07 13:06:45,2022-05-07 13:06:45,0.422s,PASSED
"verifyResponseStatusCode(Response, 405)",,,,2022-05-07 13:06:45,2022-05-07 13:06:45,0.007s,FAILED
