Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
06_Comments,,,,2022-05-10 22:46:35,2022-05-10 22:46:42,7.398s,PASSED
,,,,,,,
Test Cases/REST_API/06_Comments/TC01_GetProductComments,,,,2022-05-10 22:46:35,2022-05-10 22:46:38,2.841s,PASSED
"Response = sendRequest(findTestObject(""REST_API/06_Comments/GetProductComments""))",,,,2022-05-10 22:46:36,2022-05-10 22:46:38,2.112s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 22:46:38,2022-05-10 22:46:38,0.043s,PASSED
"verifyElementPropertyValue(Response, ""data[0].ID"", 9)",,,,2022-05-10 22:46:38,2022-05-10 22:46:38,0.106s,PASSED
,,,,,,,
Test Cases/REST_API/06_Comments/TC02_WriteCommentToProduct,,,,2022-05-10 22:46:38,2022-05-10 22:46:39,0.868s,PASSED
"Response = sendRequest(findTestObject(""REST_API/06_Comments/WriteCommentToProduct""))",,,,2022-05-10 22:46:38,2022-05-10 22:46:39,0.413s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 22:46:39,2022-05-10 22:46:39,0.012s,PASSED
"verifyElementPropertyValue(Response, ""data.Content"", ""mantap nih gais"")",,,,2022-05-10 22:46:39,2022-05-10 22:46:39,0.052s,PASSED
,,,,,,,
Test Cases/REST_API/06_Comments/TC03_WriteCommentToProductEmptyComments,,,,2022-05-10 22:46:39,2022-05-10 22:46:40,0.874s,PASSED
"Response = sendRequest(findTestObject(""REST_API/06_Comments/WriteCommentToProduct_EmptyComments""))",,,,2022-05-10 22:46:39,2022-05-10 22:46:40,0.361s,PASSED
"verifyResponseStatusCode(Response, 500)",,,,2022-05-10 22:46:40,2022-05-10 22:46:40,0.005s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""ERROR: new row for relation ""comments"" violates check constraint ""comments_content_check"" (SQLSTATE 23514)"")",,,,2022-05-10 22:46:40,2022-05-10 22:46:40,0.039s,PASSED
,,,,,,,
Test Cases/REST_API/06_Comments/TC04_WriteCommentToProductEmptyToken,,,,2022-05-10 22:46:40,2022-05-10 22:46:40,0.800s,PASSED
"Response = sendRequest(findTestObject(""REST_API/06_Comments/WriteCommentToProduct_EmptyToken""))",,,,2022-05-10 22:46:40,2022-05-10 22:46:40,0.347s,PASSED
"verifyResponseStatusCode(Response, 401)",,,,2022-05-10 22:46:40,2022-05-10 22:46:40,0.004s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""unauthorized"")",,,,2022-05-10 22:46:40,2022-05-10 22:46:40,0.024s,PASSED
,,,,,,,
Test Cases/REST_API/06_Comments/TC05_WriteCommentToPRoductInvalidComment,,,,2022-05-10 22:46:40,2022-05-10 22:46:41,0.760s,PASSED
"Response = sendRequest(findTestObject(""REST_API/06_Comments/WriteCommentToProduct_InvalidComments""))",,,,2022-05-10 22:46:41,2022-05-10 22:46:41,0.362s,PASSED
"verifyResponseStatusCode(Response, 500)",,,,2022-05-10 22:46:41,2022-05-10 22:46:41,0.004s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""ERROR: new row for relation ""comments"" violates check constraint ""comments_content_check"" (SQLSTATE 23514)"")",,,,2022-05-10 22:46:41,2022-05-10 22:46:41,0.025s,PASSED
,,,,,,,
Test Cases/REST_API/06_Comments/TC06_WriteCommentToProductInvalidToken,,,,2022-05-10 22:46:41,2022-05-10 22:46:42,0.734s,PASSED
"Response = sendRequest(findTestObject(""REST_API/06_Comments/WriteCommentToProduct_InvalidToken""))",,,,2022-05-10 22:46:42,2022-05-10 22:46:42,0.357s,PASSED
"verifyResponseStatusCode(Response, 401)",,,,2022-05-10 22:46:42,2022-05-10 22:46:42,0.004s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""signature is invalid"")",,,,2022-05-10 22:46:42,2022-05-10 22:46:42,0.027s,PASSED
