Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
02_Products,,,,2022-05-10 22:52:55,2022-05-10 22:53:24,29.229s,FAILED
,,,,,,,
Test Cases/REST_API/02_Products/TC01_GetAllProduct,,,,2022-05-10 22:53:00,2022-05-10 22:53:01,0.859s,FAILED
"Response = sendRequest(findTestObject(""REST_API/02_Products/GetAllProduct""))",,,,2022-05-10 22:53:00,2022-05-10 22:53:01,0.787s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 22:53:01,2022-05-10 22:53:01,0.005s,FAILED
"verifyElementPropertyValue(Response, ""data[0].ID"", 368)",,,,2022-05-10 22:53:01,2022-05-10 22:53:01,0.037s,FAILED
,,,,,,,
Test Cases/REST_API/02_Products/TC02_GetProductById,,,,2022-05-10 22:53:03,2022-05-10 22:53:05,1.548s,FAILED
"Response = sendRequest(findTestObject(""REST_API/02_Products/GetProductById""))",,,,2022-05-10 22:53:03,2022-05-10 22:53:05,1.477s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 22:53:05,2022-05-10 22:53:05,0.016s,FAILED
"verifyElementPropertyValue(Response, ""data.ID"", 293)",,,,2022-05-10 22:53:05,2022-05-10 22:53:05,0.047s,FAILED
,,,,,,,
Test Cases/REST_API/02_Products/TC03_GetProductByInvalidId,,,,2022-05-10 22:53:05,2022-05-10 22:53:06,1.409s,PASSED
"Response = sendRequest(findTestObject(""REST_API/02_Products/GetProductById_InvalidID""))",,,,2022-05-10 22:53:05,2022-05-10 22:53:06,1.098s,PASSED
"verifyResponseStatusCode(Response, 404)",,,,2022-05-10 22:53:06,2022-05-10 22:53:06,0.015s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""record not found"")",,,,2022-05-10 22:53:06,2022-05-10 22:53:06,0.031s,PASSED
,,,,,,,
Test Cases/REST_API/02_Products/TC04_CreateProduct,,,,2022-05-10 22:53:14,2022-05-10 22:53:14,0.470s,FAILED
"Response = sendRequest(findTestObject(""REST_API/02_Products/CreateProduct""))",,,,2022-05-10 22:53:14,2022-05-10 22:53:14,0.423s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 22:53:14,2022-05-10 22:53:14,0.000s,FAILED
"verifyElementPropertyValue(Response, ""data.Name"", ""Tensi Darah Elektrik"")",,,,2022-05-10 22:53:14,2022-05-10 22:53:14,0.047s,FAILED
,,,,,,,
Test Cases/REST_API/02_Products/TC05_CreateProductDecimalPrice,,,,2022-05-10 22:53:14,2022-05-10 22:53:15,1.301s,PASSED
"Response = sendRequest(findTestObject(""REST_API/02_Products/CreateProduct_DecimalPrice""))",,,,2022-05-10 22:53:14,2022-05-10 22:53:15,1.034s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 22:53:15,2022-05-10 22:53:15,0.000s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""json: cannot unmarshal number 2400.00 into Go struct field ProductCreate.price of type uint"")",,,,2022-05-10 22:53:15,2022-05-10 22:53:15,0.031s,PASSED
,,,,,,,
Test Cases/REST_API/02_Products/TC06_CreateProductEmptyName,,,,2022-05-10 22:53:21,2022-05-10 22:53:22,0.610s,FAILED
"Response = sendRequest(findTestObject(""REST_API/02_Products/CreateProduct_EmptyName""))",,,,2022-05-10 22:53:21,2022-05-10 22:53:22,0.563s,PASSED
"verifyResponseStatusCode(Response, 500)",,,,2022-05-10 22:53:22,2022-05-10 22:53:22,0.016s,FAILED
"verifyElementPropertyValue(Response, ""error"", ""ERROR: new row for relation ""products"" violates check constraint ""products_name_check"" (SQLSTATE 23514)"")",,,,2022-05-10 22:53:22,2022-05-10 22:53:22,0.031s,FAILED
,,,,,,,
Test Cases/REST_API/02_Products/TC07_CreateProductInvalidCategory,,,,2022-05-10 22:53:24,2022-05-10 22:53:24,0.580s,FAILED
"Response = sendRequest(findTestObject(""REST_API/02_Products/CreateProduct_InvalidCategory""))",,,,2022-05-10 22:53:24,2022-05-10 22:53:24,0.518s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 22:53:24,2022-05-10 22:53:24,0.015s,FAILED
"verifyElementPropertyValue(Response, ""error"", ""json: cannot unmarshal string into Go struct field ProductCreate.categories of type uint"")",,,,2022-05-10 22:53:24,2022-05-10 22:53:24,0.032s,FAILED
