Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
WEB,Chrome 101.0.4951.54,,,2022-05-15 13:18:41,2022-05-15 13:24:08,5m - 27.310s,FAILED
,,,,,,,
Test Cases/WEB/Auth/Register,Chrome 101.0.4951.54,,,2022-05-15 13:18:41,2022-05-15 13:19:24,42.654s,FAILED
"openBrowser("""")",Chrome 101.0.4951.54,,,2022-05-15 13:18:42,2022-05-15 13:18:45,3.372s,PASSED
maximizeWindow(),Chrome 101.0.4951.54,,,2022-05-15 13:18:45,2022-05-15 13:18:45,0.253s,PASSED
"navigateToUrl(""https://qa.alta.id/"")",Chrome 101.0.4951.54,,,2022-05-15 13:18:45,2022-05-15 13:18:47,2.063s,PASSED
"click(findTestObject(""WEB/Auth/Login/login_ico""))",Chrome 101.0.4951.54,,,2022-05-15 13:18:47,2022-05-15 13:18:50,2.903s,PASSED
"click(findTestObject(""WEB/Auth/Register/register_a""))",Chrome 101.0.4951.54,,,2022-05-15 13:18:50,2022-05-15 13:18:51,1.156s,PASSED
"for ([i = 1, i <= 7, (i++)])",Chrome 101.0.4951.54,,,2022-05-15 13:18:51,2022-05-15 13:19:23,31.210s,FAILED
closeBrowser(),Chrome 101.0.4951.54,,,2022-05-15 13:19:23,2022-05-15 13:19:24,1.079s,PASSED
,,,,,,,
Test Cases/WEB/Auth/Login,Chrome 101.0.4951.54,,,2022-05-15 13:19:24,2022-05-15 13:20:46,1m - 22.255s,FAILED
"for ([i = 1, i <= 7, (i++)])",Chrome 101.0.4951.54,,,2022-05-15 13:19:24,2022-05-15 13:20:46,1m - 21.780s,FAILED
,,,,,,,
Test Cases/WEB/Homepage/DetailProduct,Chrome 101.0.4951.54,,,2022-05-15 13:20:46,2022-05-15 13:20:56,9.690s,PASSED
"openBrowser("""")",Chrome 101.0.4951.54,,,2022-05-15 13:20:46,2022-05-15 13:20:48,1.521s,PASSED
maximizeWindow(),Chrome 101.0.4951.54,,,2022-05-15 13:20:48,2022-05-15 13:20:48,0.151s,PASSED
"navigateToUrl(""https://qa.alta.id/"")",Chrome 101.0.4951.54,,,2022-05-15 13:20:48,2022-05-15 13:20:50,2.126s,PASSED
"name = getText(findTestObject(""WEB/Homepage/DetailProduct/HP_name""))",Chrome 101.0.4951.54,,,2022-05-15 13:20:50,2022-05-15 13:20:53,2.603s,PASSED
"click(findTestObject(""WEB/Homepage/DetailProduct/button_Detail""))",Chrome 101.0.4951.54,,,2022-05-15 13:20:53,2022-05-15 13:20:53,0.427s,PASSED
"d_name = getText(findTestObject(""WEB/Homepage/DetailProduct/Detail_name""))",Chrome 101.0.4951.54,,,2022-05-15 13:20:53,2022-05-15 13:20:55,1.279s,PASSED
"verifyEqual(name, d_name)",Chrome 101.0.4951.54,,,2022-05-15 13:20:55,2022-05-15 13:20:55,0.031s,PASSED
closeBrowser(),Chrome 101.0.4951.54,,,2022-05-15 13:20:55,2022-05-15 13:20:56,1.078s,PASSED
,,,,,,,
Test Cases/WEB/Homepage/AddToCart,Chrome 101.0.4951.54,,,2022-05-15 13:20:56,2022-05-15 13:21:13,17.830s,PASSED
"callTestCase(findTestCase(""WEB/Auth/Login_Success""), [:], CONTINUE_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-15 13:20:56,2022-05-15 13:21:09,13.471s,PASSED
"click(findTestObject(""WEB/Homepage/AddToCart/button_Beli""))",Chrome 101.0.4951.54,,,2022-05-15 13:21:09,2022-05-15 13:21:10,0.447s,PASSED
"name = getText(findTestObject(""WEB/Homepage/AddToCart/div_name""))",Chrome 101.0.4951.54,,,2022-05-15 13:21:10,2022-05-15 13:21:10,0.508s,PASSED
"click(findTestObject(""WEB/Homepage/AddToCart/button_Cart""))",Chrome 101.0.4951.54,,,2022-05-15 13:21:10,2022-05-15 13:21:11,0.507s,PASSED
"cName = getText(findTestObject(""WEB/Homepage/AddToCart/div_cartName""))",Chrome 101.0.4951.54,,,2022-05-15 13:21:11,2022-05-15 13:21:12,1.037s,PASSED
"verifyEqual(name, cName)",Chrome 101.0.4951.54,,,2022-05-15 13:21:12,2022-05-15 13:21:12,0.015s,PASSED
"verifyElementText(findTestObject(""WEB/Homepage/AddToCart/jml_product""), ""1"")",Chrome 101.0.4951.54,,,2022-05-15 13:21:12,2022-05-15 13:21:12,0.406s,PASSED
closeBrowser(),Chrome 101.0.4951.54,,,2022-05-15 13:21:12,2022-05-15 13:21:13,1.094s,PASSED
,,,,,,,
Test Cases/WEB/Homepage/IncreaseQuantity,Chrome 101.0.4951.54,,,2022-05-15 13:21:13,2022-05-15 13:21:33,19.764s,PASSED
"callTestCase(findTestCase(""WEB/Auth/Login_Success""), [:], CONTINUE_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-15 13:21:14,2022-05-15 13:21:28,14.031s,PASSED
"click(findTestObject(""WEB/Homepage/AddToCart/button_Beli""))",Chrome 101.0.4951.54,,,2022-05-15 13:21:28,2022-05-15 13:21:28,0.472s,PASSED
"click(findTestObject(""WEB/Homepage/AddToCart/button_Cart""))",Chrome 101.0.4951.54,,,2022-05-15 13:21:28,2022-05-15 13:21:29,0.568s,PASSED
"jml = getText(findTestObject(""WEB/Homepage/AddToCart/jml_product""))",Chrome 101.0.4951.54,,,2022-05-15 13:21:29,2022-05-15 13:21:30,1.057s,PASSED
"price = Integer.parseInt(getText(findTestObject(""WEB/Transactions/IncreaseQuantity/price"")))",Chrome 101.0.4951.54,,,2022-05-15 13:21:30,2022-05-15 13:21:30,0.375s,PASSED
"total_awal = Integer.parseInt(getText(findTestObject(""WEB/Transactions/IncreaseQuantity/total_price"")))",Chrome 101.0.4951.54,,,2022-05-15 13:21:30,2022-05-15 13:21:31,0.343s,PASSED
