Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
02_Products,,,,2022-05-10 22:59:27,2022-05-10 22:59:41,14.725s,FAILED
,,,,,,,
Test Cases/REST_API/02_Products/TC01_GetAllProduct,,,,2022-05-10 22:59:27,2022-05-10 22:59:31,3.890s,PASSED
"Response = sendRequest(findTestObject(""REST_API/02_Products/GetAllProduct""))",,,,2022-05-10 22:59:28,2022-05-10 22:59:31,3.194s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 22:59:31,2022-05-10 22:59:31,0.031s,PASSED
"verifyElementPropertyValue(Response, ""data[0].ID"", 368)",,,,2022-05-10 22:59:31,2022-05-10 22:59:31,0.091s,PASSED
,,,,,,,
Test Cases/REST_API/02_Products/TC02_GetProductById,,,,2022-05-10 22:59:34,2022-05-10 22:59:34,0.731s,FAILED
"Response = sendRequest(findTestObject(""REST_API/02_Products/GetProductById""))",,,,2022-05-10 22:59:34,2022-05-10 22:59:34,0.662s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 22:59:34,2022-05-10 22:59:34,0.011s,FAILED
"verifyElementPropertyValue(Response, ""data.ID"", 293)",,,,2022-05-10 22:59:34,2022-05-10 22:59:34,0.042s,FAILED
,,,,,,,
Test Cases/REST_API/02_Products/TC03_GetProductByInvalidId,,,,2022-05-10 22:59:34,2022-05-10 22:59:35,0.734s,PASSED
"Response = sendRequest(findTestObject(""REST_API/02_Products/GetProductById_InvalidID""))",,,,2022-05-10 22:59:35,2022-05-10 22:59:35,0.375s,PASSED
"verifyResponseStatusCode(Response, 404)",,,,2022-05-10 22:59:35,2022-05-10 22:59:35,0.006s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""record not found"")",,,,2022-05-10 22:59:35,2022-05-10 22:59:35,0.029s,PASSED
,,,,,,,
Test Cases/REST_API/02_Products/TC04_CreateProduct,,,,2022-05-10 22:59:37,2022-05-10 22:59:39,1.636s,FAILED
"Response = sendRequest(findTestObject(""REST_API/02_Products/CreateProduct""))",,,,2022-05-10 22:59:37,2022-05-10 22:59:38,1.560s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 22:59:38,2022-05-10 22:59:38,0.005s,FAILED
"verifyElementPropertyValue(Response, ""data.Name"", ""Tensi Darah Elektrik"")",,,,2022-05-10 22:59:38,2022-05-10 22:59:39,0.057s,FAILED
,,,,,,,
Test Cases/REST_API/02_Products/TC05_CreateProductDecimalPrice,,,,2022-05-10 22:59:39,2022-05-10 22:59:39,0.749s,PASSED
"Response = sendRequest(findTestObject(""REST_API/02_Products/CreateProduct_DecimalPrice""))",,,,2022-05-10 22:59:39,2022-05-10 22:59:39,0.381s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 22:59:39,2022-05-10 22:59:39,0.003s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""json: cannot unmarshal number 2400.00 into Go struct field ProductCreate.price of type uint"")",,,,2022-05-10 22:59:39,2022-05-10 22:59:39,0.029s,PASSED
,,,,,,,
Test Cases/REST_API/02_Products/TC06_CreateProductEmptyName,,,,2022-05-10 22:59:39,2022-05-10 22:59:40,0.773s,PASSED
"Response = sendRequest(findTestObject(""REST_API/02_Products/CreateProduct_EmptyName""))",,,,2022-05-10 22:59:40,2022-05-10 22:59:40,0.427s,PASSED
"verifyResponseStatusCode(Response, 500)",,,,2022-05-10 22:59:40,2022-05-10 22:59:40,0.008s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""ERROR: new row for relation ""products"" violates check constraint ""products_name_check"" (SQLSTATE 23514)"")",,,,2022-05-10 22:59:40,2022-05-10 22:59:40,0.047s,PASSED
,,,,,,,
Test Cases/REST_API/02_Products/TC07_CreateProductInvalidCategory,,,,2022-05-10 22:59:40,2022-05-10 22:59:41,1.285s,PASSED
"Response = sendRequest(findTestObject(""REST_API/02_Products/CreateProduct_InvalidCategory""))",,,,2022-05-10 22:59:40,2022-05-10 22:59:41,0.895s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 22:59:41,2022-05-10 22:59:41,0.009s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""json: cannot unmarshal string into Go struct field ProductCreate.categories of type uint"")",,,,2022-05-10 22:59:41,2022-05-10 22:59:41,0.042s,PASSED
