Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
01_Categories,,,,2022-05-10 23:22:47,2022-05-10 23:22:55,8.143s,PASSED
,,,,,,,
Test Cases/REST_API/01_Categories/TC01_GetAllCategories,,,,2022-05-10 23:22:48,2022-05-10 23:22:51,3.726s,PASSED
"Response = sendRequest(findTestObject(""REST_API/01_Categories/GetAllCategories""))",,,,2022-05-10 23:22:48,2022-05-10 23:22:51,2.949s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 23:22:51,2022-05-10 23:22:51,0.033s,PASSED
"verifyElementPropertyValue(Response, ""data[0].ID"", 1)",,,,2022-05-10 23:22:51,2022-05-10 23:22:51,0.112s,PASSED
,,,,,,,
Test Cases/REST_API/01_Categories/TC02_CreateCategory,,,,2022-05-10 23:22:52,2022-05-10 23:22:53,1.030s,PASSED
"Response = sendRequest(findTestObject(""REST_API/01_Categories/CreateCategory""))",,,,2022-05-10 23:22:52,2022-05-10 23:22:52,0.453s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 23:22:52,2022-05-10 23:22:52,0.000s,PASSED
"verifyElementPropertyValue(Response, ""data.Name"", ""health"")",,,,2022-05-10 23:22:52,2022-05-10 23:22:53,0.068s,PASSED
,,,,,,,
Test Cases/REST_API/01_Categories/TC03_CreateCategoryInvalidName,,,,2022-05-10 23:22:53,2022-05-10 23:22:53,0.918s,PASSED
"Response = sendRequest(findTestObject(""REST_API/01_Categories/CreateCategory_InvalidName""))",,,,2022-05-10 23:22:53,2022-05-10 23:22:53,0.434s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 23:22:53,2022-05-10 23:22:53,0.000s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""invalid character 'h' looking for beginning of value"")",,,,2022-05-10 23:22:53,2022-05-10 23:22:53,0.038s,PASSED
,,,,,,,
Test Cases/REST_API/01_Categories/TC04_CreateCategoryEmptyName,,,,2022-05-10 23:22:53,2022-05-10 23:22:55,1.031s,PASSED
"Response = sendRequest(findTestObject(""REST_API/01_Categories/CreateCategory_EmptyName""))",,,,2022-05-10 23:22:54,2022-05-10 23:22:54,0.612s,PASSED
"verifyResponseStatusCode(Response, 500)",,,,2022-05-10 23:22:54,2022-05-10 23:22:54,0.000s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""ERROR: new row for relation ""categories"" violates check constraint ""categories_name_check"" (SQLSTATE 23514)"")",,,,2022-05-10 23:22:54,2022-05-10 23:22:55,0.032s,PASSED
,,,,,,,
Test Cases/REST_API/01_Categories/TC05_CreateCategory_EmptyData,,,,2022-05-10 23:22:55,2022-05-10 23:22:55,0.922s,PASSED
"Response = sendRequest(findTestObject(""REST_API/01_Categories/CreateCategory_EmptyData""))",,,,2022-05-10 23:22:55,2022-05-10 23:22:55,0.484s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 23:22:55,2022-05-10 23:22:55,0.016s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""EOF"")",,,,2022-05-10 23:22:55,2022-05-10 23:22:55,0.050s,PASSED
