Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
02_Products,,,,2022-05-10 23:26:20,2022-05-10 23:26:30,10.009s,PASSED
,,,,,,,
Test Cases/REST_API/02_Products/TC01_GetAllProduct,,,,2022-05-10 23:26:20,2022-05-10 23:26:24,3.771s,PASSED
"Response = sendRequest(findTestObject(""REST_API/02_Products/GetAllProduct""))",,,,2022-05-10 23:26:21,2022-05-10 23:26:24,3.094s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 23:26:24,2022-05-10 23:26:24,0.029s,PASSED
"verifyElementPropertyValue(Response, ""data[0].ID"", 368)",,,,2022-05-10 23:26:24,2022-05-10 23:26:24,0.086s,PASSED
,,,,,,,
Test Cases/REST_API/02_Products/TC02_GetProductById,,,,2022-05-10 23:26:24,2022-05-10 23:26:25,1.021s,PASSED
"Response = sendRequest(findTestObject(""REST_API/02_Products/GetProductById""))",,,,2022-05-10 23:26:25,2022-05-10 23:26:25,0.624s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 23:26:25,2022-05-10 23:26:25,0.004s,PASSED
"verifyElementPropertyValue(Response, ""data.ID"", 478)",,,,2022-05-10 23:26:25,2022-05-10 23:26:25,0.032s,PASSED
,,,,,,,
Test Cases/REST_API/02_Products/TC03_GetProductByInvalidId,,,,2022-05-10 23:26:25,2022-05-10 23:26:26,0.819s,PASSED
"Response = sendRequest(findTestObject(""REST_API/02_Products/GetProductById_InvalidID""))",,,,2022-05-10 23:26:25,2022-05-10 23:26:26,0.510s,PASSED
"verifyResponseStatusCode(Response, 404)",,,,2022-05-10 23:26:26,2022-05-10 23:26:26,0.005s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""record not found"")",,,,2022-05-10 23:26:26,2022-05-10 23:26:26,0.026s,PASSED
,,,,,,,
Test Cases/REST_API/02_Products/TC04_CreateProduct,,,,2022-05-10 23:26:26,2022-05-10 23:26:27,0.733s,PASSED
"Response = sendRequest(findTestObject(""REST_API/02_Products/CreateProduct""))",,,,2022-05-10 23:26:26,2022-05-10 23:26:27,0.380s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 23:26:27,2022-05-10 23:26:27,0.004s,PASSED
"verifyElementPropertyValue(Response, ""data.Name"", ""Tensi Darah Elektrik"")",,,,2022-05-10 23:26:27,2022-05-10 23:26:27,0.033s,PASSED
,,,,,,,
Test Cases/REST_API/02_Products/TC05_CreateProductDecimalPrice,,,,2022-05-10 23:26:27,2022-05-10 23:26:28,0.968s,PASSED
"Response = sendRequest(findTestObject(""REST_API/02_Products/CreateProduct_DecimalPrice""))",,,,2022-05-10 23:26:27,2022-05-10 23:26:28,0.639s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 23:26:28,2022-05-10 23:26:28,0.009s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""json: cannot unmarshal number 2400.00 into Go struct field ProductCreate.price of type uint"")",,,,2022-05-10 23:26:28,2022-05-10 23:26:28,0.035s,PASSED
,,,,,,,
Test Cases/REST_API/02_Products/TC06_CreateProductEmptyName,,,,2022-05-10 23:26:28,2022-05-10 23:26:29,1.466s,PASSED
"Response = sendRequest(findTestObject(""REST_API/02_Products/CreateProduct_EmptyName""))",,,,2022-05-10 23:26:28,2022-05-10 23:26:29,1.087s,PASSED
"verifyResponseStatusCode(Response, 500)",,,,2022-05-10 23:26:29,2022-05-10 23:26:29,0.006s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""ERROR: new row for relation ""products"" violates check constraint ""products_name_check"" (SQLSTATE 23514)"")",,,,2022-05-10 23:26:29,2022-05-10 23:26:29,0.035s,PASSED
,,,,,,,
Test Cases/REST_API/02_Products/TC07_CreateProductInvalidCategory,,,,2022-05-10 23:26:29,2022-05-10 23:26:30,0.656s,PASSED
"Response = sendRequest(findTestObject(""REST_API/02_Products/CreateProduct_InvalidCategory""))",,,,2022-05-10 23:26:29,2022-05-10 23:26:30,0.347s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 23:26:30,2022-05-10 23:26:30,0.006s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""json: cannot unmarshal string into Go struct field ProductCreate.categories of type uint"")",,,,2022-05-10 23:26:30,2022-05-10 23:26:30,0.029s,PASSED
