Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
01_Categories,,,,2022-05-10 23:41:02,2022-05-10 23:41:09,6.570s,PASSED
,,,,,,,
Test Cases/REST_API/01_Categories/TC01_GetAllCategories,,,,2022-05-10 23:41:03,2022-05-10 23:41:06,2.883s,PASSED
"Response = sendRequest(findTestObject(""REST_API/01_Categories/GetAllCategories""))",,,,2022-05-10 23:41:03,2022-05-10 23:41:05,2.202s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 23:41:05,2022-05-10 23:41:05,0.031s,PASSED
"verifyElementPropertyValue(Response, ""data[0].ID"", 1)",,,,2022-05-10 23:41:05,2022-05-10 23:41:06,0.118s,PASSED
,,,,,,,
Test Cases/REST_API/01_Categories/TC02_CreateCategory,,,,2022-05-10 23:41:06,2022-05-10 23:41:07,0.899s,PASSED
"Response = sendRequest(findTestObject(""REST_API/01_Categories/CreateCategory""))",,,,2022-05-10 23:41:06,2022-05-10 23:41:06,0.449s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 23:41:06,2022-05-10 23:41:06,0.000s,PASSED
"verifyElementPropertyValue(Response, ""data.Name"", ""health"")",,,,2022-05-10 23:41:06,2022-05-10 23:41:07,0.047s,PASSED
,,,,,,,
Test Cases/REST_API/01_Categories/TC03_CreateCategoryInvalidName,,,,2022-05-10 23:41:07,2022-05-10 23:41:07,0.789s,PASSED
"Response = sendRequest(findTestObject(""REST_API/01_Categories/CreateCategory_InvalidName""))",,,,2022-05-10 23:41:07,2022-05-10 23:41:07,0.349s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 23:41:07,2022-05-10 23:41:07,0.000s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""invalid character 'h' looking for beginning of value"")",,,,2022-05-10 23:41:07,2022-05-10 23:41:07,0.045s,PASSED
,,,,,,,
Test Cases/REST_API/01_Categories/TC04_CreateCategoryEmptyName,,,,2022-05-10 23:41:07,2022-05-10 23:41:08,0.767s,PASSED
"Response = sendRequest(findTestObject(""REST_API/01_Categories/CreateCategory_EmptyName""))",,,,2022-05-10 23:41:08,2022-05-10 23:41:08,0.313s,PASSED
"verifyResponseStatusCode(Response, 500)",,,,2022-05-10 23:41:08,2022-05-10 23:41:08,0.000s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""ERROR: new row for relation ""categories"" violates check constraint ""categories_name_check"" (SQLSTATE 23514)"")",,,,2022-05-10 23:41:08,2022-05-10 23:41:08,0.032s,PASSED
,,,,,,,
Test Cases/REST_API/01_Categories/TC05_CreateCategory_EmptyData,,,,2022-05-10 23:41:08,2022-05-10 23:41:09,0.765s,PASSED
"Response = sendRequest(findTestObject(""REST_API/01_Categories/CreateCategory_EmptyData""))",,,,2022-05-10 23:41:08,2022-05-10 23:41:09,0.344s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 23:41:09,2022-05-10 23:41:09,0.004s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""EOF"")",,,,2022-05-10 23:41:09,2022-05-10 23:41:09,0.047s,PASSED
