Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
02_Products,,,,2022-05-10 22:58:30,2022-05-10 22:58:46,16.282s,FAILED
,,,,,,,
Test Cases/REST_API/02_Products/TC01_GetAllProduct,,,,2022-05-10 22:58:31,2022-05-10 22:58:36,5.529s,PASSED
"Response = sendRequest(findTestObject(""REST_API/02_Products/GetAllProduct""))",,,,2022-05-10 22:58:32,2022-05-10 22:58:36,4.262s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 22:58:36,2022-05-10 22:58:36,0.042s,PASSED
"verifyElementPropertyValue(Response, ""data[0].ID"", 368)",,,,2022-05-10 22:58:36,2022-05-10 22:58:36,0.140s,PASSED
,,,,,,,
Test Cases/REST_API/02_Products/TC02_GetProductById,,,,2022-05-10 22:58:38,2022-05-10 22:58:39,0.518s,FAILED
"Response = sendRequest(findTestObject(""REST_API/02_Products/GetProductById""))",,,,2022-05-10 22:58:38,2022-05-10 22:58:39,0.400s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 22:58:39,2022-05-10 22:58:39,0.004s,FAILED
"verifyElementPropertyValue(Response, ""data.ID"", 293)",,,,2022-05-10 22:58:39,2022-05-10 22:58:39,0.077s,FAILED
,,,,,,,
Test Cases/REST_API/02_Products/TC03_GetProductByInvalidId,,,,2022-05-10 22:58:39,2022-05-10 22:58:40,1.236s,PASSED
"Response = sendRequest(findTestObject(""REST_API/02_Products/GetProductById_InvalidID""))",,,,2022-05-10 22:58:39,2022-05-10 22:58:40,0.772s,PASSED
"verifyResponseStatusCode(Response, 404)",,,,2022-05-10 22:58:40,2022-05-10 22:58:40,0.004s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""record not found"")",,,,2022-05-10 22:58:40,2022-05-10 22:58:40,0.023s,PASSED
,,,,,,,
Test Cases/REST_API/02_Products/TC04_CreateProduct,,,,2022-05-10 22:58:42,2022-05-10 22:58:43,0.623s,FAILED
"Response = sendRequest(findTestObject(""REST_API/02_Products/CreateProduct""))",,,,2022-05-10 22:58:42,2022-05-10 22:58:43,0.505s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 22:58:43,2022-05-10 22:58:43,0.000s,FAILED
"verifyElementPropertyValue(Response, ""data.Name"", ""Tensi Darah Elektrik"")",,,,2022-05-10 22:58:43,2022-05-10 22:58:43,0.110s,FAILED
,,,,,,,
Test Cases/REST_API/02_Products/TC05_CreateProductDecimalPrice,,,,2022-05-10 22:58:43,2022-05-10 22:58:44,1.310s,PASSED
"Response = sendRequest(findTestObject(""REST_API/02_Products/CreateProduct_DecimalPrice""))",,,,2022-05-10 22:58:44,2022-05-10 22:58:44,0.631s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 22:58:44,2022-05-10 22:58:44,0.000s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""json: cannot unmarshal number 2400.00 into Go struct field ProductCreate.price of type uint"")",,,,2022-05-10 22:58:44,2022-05-10 22:58:44,0.031s,PASSED
,,,,,,,
Test Cases/REST_API/02_Products/TC06_CreateProductEmptyName,,,,2022-05-10 22:58:44,2022-05-10 22:58:45,0.719s,PASSED
"Response = sendRequest(findTestObject(""REST_API/02_Products/CreateProduct_EmptyName""))",,,,2022-05-10 22:58:45,2022-05-10 22:58:45,0.454s,PASSED
"verifyResponseStatusCode(Response, 500)",,,,2022-05-10 22:58:45,2022-05-10 22:58:45,0.000s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""ERROR: new row for relation ""products"" violates check constraint ""products_name_check"" (SQLSTATE 23514)"")",,,,2022-05-10 22:58:45,2022-05-10 22:58:45,0.031s,PASSED
,,,,,,,
Test Cases/REST_API/02_Products/TC07_CreateProductInvalidCategory,,,,2022-05-10 22:58:45,2022-05-10 22:58:46,0.819s,PASSED
"Response = sendRequest(findTestObject(""REST_API/02_Products/CreateProduct_InvalidCategory""))",,,,2022-05-10 22:58:45,2022-05-10 22:58:46,0.507s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 22:58:46,2022-05-10 22:58:46,0.016s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""json: cannot unmarshal string into Go struct field ProductCreate.categories of type uint"")",,,,2022-05-10 22:58:46,2022-05-10 22:58:46,0.015s,PASSED
