Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MOBILE,,,,2022-05-16 23:48:00,2022-05-16 23:53:14,5m - 14.202s,FAILED
,,,,,,,
Test Cases/MOBILE/Auth/Login,,,,2022-05-16 23:48:00,2022-05-16 23:50:33,2m - 32.702s,PASSED
"for ([i = 1, i <= 7, (i++)])",,,,2022-05-16 23:48:01,2022-05-16 23:50:33,2m - 32.070s,PASSED
,,,,,,,
Test Cases/MOBILE/Auth/Logout,,,,2022-05-16 23:50:33,2022-05-16 23:50:58,25.142s,PASSED
"callTestCase(findTestCase(""MOBILE/Auth/Login_Success""), [:], CONTINUE_ON_FAILURE)",,,,2022-05-16 23:50:33,2022-05-16 23:50:56,22.328s,PASSED
"tap(findTestObject(""MOBILE/Auth/Login/android.widget.Button - Logout""), 0)",,,,2022-05-16 23:50:56,2022-05-16 23:50:57,1.250s,PASSED
"verifyElementVisible(findTestObject(""MOBILE/Auth/Login/android.widget.Button - Login Button""), 0)",,,,2022-05-16 23:50:57,2022-05-16 23:50:58,1.131s,PASSED
,,,,,,,
Test Cases/MOBILE/Auth/Register,,,,2022-05-16 23:53:14,2022-05-16 23:53:14,0.128s,FAILED
"for ([i = 1, i <= 7, (i++)])",,,,2022-05-16 23:53:14,2022-05-16 23:53:14,0.116s,FAILED
